State,City,Neighborhood,total population,number of males,number of females,number of people under 5,number of people aged 5-9,number of people aged 10-14,number of people aged 15-19,number of people aged 20-24,number of people aged 25-34,number of people aged 35-44,number of people aged 45-54,number of people aged 55-59,number of people aged 60-64,number of people aged 65-74,number of people aged 75-84,number of people aged over 85,median aged,number of white people,number of black people,number of native american people,number of asain people(including indian and chinese),number of indian people,number of chinese people,number of pacific islander,number of employeed people 16 and over,number of commuters who drive to work,number of commuter who carpool to work,number of commuter who took public transport to work,number of commuters who walk to work,number of commuters who work from home,people with health insurance,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,number of people 25 years or older who have high school degree,number of poeple 25 years or older who have an associates degree,number of people 25 years or older who have a bachelors degree,number of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,number of people born in the US,number of people born outside the US,number of naturalized citizens,number of non-citizens,number of people with a disability,Vibe,Activities,Gentrification_Flag
Ohio,Columbus,Clintonville,23489.0,12139.5,11349.5,1106.0,919.0,698.5,609.0,2976.0,5892.0,3332.0,2376.5,1114.0,1211.0,2075.5,709.0,470.5,35.35,19317.5,1208.0,26.5,1543.0,471.5,587.0,0.0,15696.0,9653.5,829.0,740.0,492.5,2792.0,21789.5,20.95,11267.0,12185.5,84.5,457.0,263.0,594.0,670.0,1323.0,1414.0,2190.5,1499.0,3690.5,2163.0,1088.5,6230.5,4754.0,77738.0,1302.5,21039.5,2276.0,824.0,1452.0,2284.5,"Charming and eclectic, Clintonville offers a mix of vintage shops, cozy cafes, and lush green spaces.",Whetstone Park of Roses: A picturesque spot for a peaceful walk. North Market Farmers Market: Sample local produce and food vendors. Antique Shops: Hunt for unique finds along North High Street.,0.0
Ohio,Columbus,Downtown,19722.3333333333,10169.0,9553.33333333333,408.333333333333,436.666666666667,446.333333333333,1188.66666666667,6101.0,5775.0,1608.0,1128.66666666667,757.666666666667,698.0,728.666666666667,273.666666666667,171.666666666667,28.7333333333333,13147.6666666667,3856.0,17.6666666666667,1249.0,349.0,502.0,0.0,13178.6666666667,7041.66666666667,618.666666666667,565.333333333333,1588.33333333333,2124.66666666667,18318.3333333333,18.5666666666667,9813.66666666667,11585.3333333333,192.0,2429.66666666667,942.0,777.333333333333,826.333333333333,955.0,1033.33333333333,677.666666666667,262.333333333333,3489.66666666667,1600.66666666667,571.0,4110.0,2692.0,54612.3333333333,1263.66666666667,17893.0,1705.0,843.666666666667,861.333333333333,1996.66666666667,"Bustling and dynamic, Downtown Columbus is a hub for business, culture, and entertainment.","Scioto Mile: Walk or bike along this scenic urban park. Columbus Museum of Art: Explore modern and classic artworks. Short North (Nearby): A lively district for art, food, and nightlife.",1.0
Ohio,Columbus,Far North,45620.3333333333,21911.0,23709.3333333333,3321.33333333333,2784.66666666667,2711.33333333333,2546.0,2231.33333333333,8192.66666666667,6381.33333333333,5445.33333333333,2564.66666666667,2352.33333333333,4425.66666666667,1856.66666666667,807.0,36.7,34431.6666666667,5027.33333333333,116.333333333333,2680.0,1463.33333333333,595.333333333333,4.66666666666667,25803.3333333333,18071.6666666667,1351.0,153.666666666667,335.666666666667,4441.66666666667,42927.6666666667,21.2666666666667,19042.3333333333,19854.6666666667,131.666666666667,2143.0,1824.0,2810.0,4892.66666666667,3899.6666666666706,2317.33333333333,880.0,275.0,681.333333333333,4921.66666666667,2215.0,10840.6666666667,7492.0,93372.3333333333,1445.33333333333,40222.0,5100.0,2490.0,2610.0,4173.0,"Suburban and family-oriented, Far North provides a quieter pace with easy access to major shopping and dining areas.",Highbanks Metro Park: Enjoy hiking trails and wildlife observation. Polaris Fashion Place (Nearby): A premier shopping and dining destination. Bowling Alleys and Movie Theaters: Perfect for family outings.,0.0
Ohio,Columbus,Far South,46010.0,22463.0,23547.0,2735.0,2544.0,2689.0,2929.0,2500.0,6819.0,6249.0,6345.0,2902.0,3774.0,3785.0,1953.0,786.0,39.4,28568.0,12633.0,149.0,638.0,286.0,24.0,0.0,24149.0,17167.0,1929.0,307.0,335.0,1971.0,41442.0,21.2,18933.0,20961.0,29.0,651.0,1908.0,2177.0,1060.0,2283.0,4470.0,4054.0,1035.0,3294.0,13123.0,2395.0,3719.0,1440.0,58748.0,966.0,44397.0,1349.0,632.0,717.0,8758.0,"Industrial and residential, with affordable housing and a growing sense of community.","Scioto River Recreation: Enjoy fishing or boating activities. Local Parks: Relax in small, community-centered green spaces. Affordable Eateries: Find hidden gems serving hearty meals.",0.0
Ohio,Columbus,Fort Columbus Airport,45107.5,21316.5,23791.0,2963.0,3718.0,2908.5,3058.5,2514.0,7475.0,6459.0,4707.5,2526.0,2754.5,3528.0,1499.5,996.0,33.95,22222.5,16513.5,57.0,1979.5,681.0,298.5,14.0,24287.5,16711.0,1591.0,280.0,248.5,3702.5,41624.0,21.95,18248.5,19410.5,30.5,1802.5,2794.5,3704.0,3357.0,3122.5,1945.0,1564.5,431.5,658.5,7533.0,2317.5,7608.0,4475.0,68068.0,1237.0,39065.0,5667.5,3433.5,2234.0,5054.5,"A commercial hub with hotels, corporate offices, and travel-related amenities.",Airplane Watching: Spot planes at John Glenn International Airport. Airport Lounges and Restaurants: Enjoy upscale dining during layovers. Nearby Hotels: Ideal for business or leisure travelers looking to explore Columbus.,0.0
Ohio,Columbus,Franklinton,15705.3333333333,7948.66666666667,7756.66666666667,550.0,742.666666666667,831.333333333333,880.666666666667,1449.0,4059.3333333333294,1892.0,1616.0,889.333333333333,1084.33333333333,980.333333333333,457.333333333333,273.0,34.7,11288.3333333333,2465.0,37.33333333333329,425.666666666667,76.6666666666667,97.3333333333333,11.3333333333333,8467.33333333333,5293.33333333333,558.333333333333,280.666666666667,671.333333333333,1074.0,13390.6666666667,21.8666666666667,7191.0,8294.66666666667,104.333333333333,1486.0,949.666666666667,532.666666666667,295.666666666667,783.333333333333,702.0,755.333333333333,412.0,2273.66666666667,3226.0,579.333333333333,2444.0,1507.66666666667,48791.3333333333,1016.0,13991.6666666667,883.333333333333,373.0,510.333333333333,2379.0,"Up-and-coming and artsy, Franklinton is home to creative spaces, galleries, and edgy new businesses.",Gravity: An artsy mixed-use development with murals and cultural events. Franklinton Fridays: Enjoy gallery hops and pop-up markets. Land-Grant Brewing Company: Sample local craft beers in a lively setting.,1.0
Ohio,Columbus,Greater Hilltop,48743.0,24342.75,24400.25,3326.75,3037.0,3614.25,3018.0,2925.0,8010.5,6642.25,6315.75,2799.75,2804.25,4053.5,1601.75,594.25,35.325,35266.75,6738.25,96.5,1277.0,333.75,199.25,40.5,25628.75,18396.5,2280.75,328.5,329.5,2457.25,42926.75,22.775,19191.25,20641.75,176.25,1319.5,2653.5,3658.25,1914.5,2742.5,2231.0,2674.75,894.75,2376.75,10926.75,2427.25,5684.5,2733.0,62602.0,1111.25,43522.25,4539.75,2014.25,2525.5,6877.5,"Working-class and historic, Hilltop is known for its affordable housing and a strong sense of community.",Westgate Park: A community hub with sports fields and events. Local Diners: Find comfort food and family-run establishments. Hilltop Historical Society: Learn about the area’s rich history.,0.0
Ohio,Columbus,Harrison West,34651.0,18452.0,16199.0,656.0,482.0,495.0,2773.0,15336.0,8835.0,2163.0,1581.0,693.0,618.0,784.0,181.0,54.0,23.3,24287.0,4867.0,19.0,2719.0,863.0,1229.0,0.0,22516.0,11467.0,1121.0,1053.0,3067.0,3336.0,32081.0,18.7,14707.0,17165.0,237.0,2583.0,796.0,1391.0,1962.0,1871.0,1621.0,1118.0,370.0,5216.0,1692.0,773.0,5755.0,3826.0,43204.0,1306.0,31750.0,2864.0,934.0,1930.0,2841.0,"Quaint and close-knit, Harrison West features charming homes, tree-lined streets, and easy access to city amenities.",Harrison Park: A quiet spot for picnics and relaxation. Olentangy Trail: Walk or bike along this scenic path. Cafes and Bistros: Try local coffee spots and brunch spots.,1.0
Ohio,Columbus,Italian Village,34651.0,18452.0,16199.0,656.0,482.0,495.0,2773.0,15336.0,8835.0,2163.0,1581.0,693.0,618.0,784.0,181.0,54.0,23.3,24287.0,4867.0,19.0,2719.0,863.0,1229.0,0.0,22516.0,11467.0,1121.0,1053.0,3067.0,3336.0,32081.0,18.7,14707.0,17165.0,237.0,2583.0,796.0,1391.0,1962.0,1871.0,1621.0,1118.0,370.0,5216.0,1692.0,773.0,5755.0,3826.0,43204.0,1306.0,31750.0,2864.0,934.0,1930.0,2841.0,"Trendy and historic, Italian Village is a hot spot for young professionals, with chic dining options and unique shops.",Fox in the Snow Café: Enjoy artisanal pastries and coffee. St. Joseph’s Church: A historic landmark. Local Breweries: Check out Seventh Son Brewing for great beers.,1.0
Ohio,Columbus,McKinley Avenue Corridor,21298.3333333333,10498.3333333333,10800.0,1067.33333333333,999.333333333333,1131.33333333333,1137.66666666667,1766.0,5334.0,2663.33333333333,2148.0,1261.0,1371.33333333333,1421.66666666667,634.333333333333,363.0,34.9666666666667,14808.3333333333,2716.66666666667,71.6666666666667,752.666666666667,145.333333333333,152.666666666667,0.0,12397.6666666667,7837.0,951.666666666667,390.0,611.666666666667,1691.0,18359.0,21.8,9991.0,11328.6666666667,136.333333333333,1559.0,1229.33333333333,782.333333333333,575.0,851.333333333333,943.0,1503.66666666667,772.333333333333,2976.33333333333,4031.0,931.0,3742.3333333333294,2045.0,52174.6666666667,1062.33333333333,19020.3333333333,2117.0,838.666666666667,1278.33333333333,3145.33333333333,"Primarily industrial and commercial, this area is known for warehouses and logistics hubs.",Explore Local Art Installations: Occasionally find urban murals or sculptures. Factory Tours: Check for open tours of local manufacturers. Nearby Franklinton: Access cultural events and breweries.,0.0
Ohio,Columbus,Milo Grogan,28313.5,14356.5,13957.0,1210.0,1114.0,1265.5,2259.0,8331.0,6139.5,2580.5,2056.5,926.5,892.0,1004.5,423.0,111.5,27.8,14522.0,9674.0,87.0,1541.5,431.5,614.5,0.0,16256.0,8533.5,1071.5,799.0,1628.0,1965.0,25360.5,20.9,11656.5,13572.5,118.5,1371.0,541.5,853.5,1079.0,1339.0,1392.5,1679.5,1361.0,3837.0,3566.0,783.5,3259.5,2174.0,38981.5,1113.0,26104.0,2191.0,684.5,1506.5,3000.5,An evolving neighborhood with a mix of industrial roots and emerging artistic influences.,Milo Arts Center: Explore creative spaces and galleries. Urban Murals: Discover street art throughout the area. Proximity to Italian Village: Easy access to great food and nightlife.,1.0
Ohio,Columbus,Near East,19570.4,9399.2,10171.2,1156.4,1385.2,1034.2,1082.6,1454.0,4361.2,2520.0,1908.4,1117.8,1029.6,1408.4,717.4,395.2,33.26,9231.0,8132.4,37.8,617.8,216.4,101.8,1.2,10952.4,6618.2,709.8,350.0,479.6,1779.6,17929.2,20.2,8851.8,10164.6,85.8,1288.8,1021.6,666.6,460.8,879.4,1077.0,1295.2,715.2,2674.2,3071.0,772.8,3619.0,2540.8,60904.0,1166.6,17405.0,1971.2,1281.8,689.4,2603.8,"Historic and vibrant, the Near East boasts stunning architecture and a strong cultural identity.",King-Lincoln Bronzeville District: Experience live music and African-American culture. Franklin Park Conservatory (Nearby): A horticultural gem. Olde Towne East: Explore historic homes and charming streets.,0.0
Ohio,Columbus,Near Southside,21289.0,10237.6666666667,11051.3333333333,1229.33333333333,1222.33333333333,1045.0,1094.66666666667,1168.0,4716.66666666667,2895.66666666667,2522.66666666667,1287.66666666667,1183.33333333333,1899.33333333333,782.0,242.333333333333,35.5,12666.0,6872.33333333333,56.33333333333329,301.666666666667,62.66666666666671,56.0,5.0,12381.6666666667,7838.0,737.666666666667,380.333333333333,425.0,1822.0,19592.6666666667,20.4333333333333,9627.33333333333,11026.0,39.66666666666671,368.333333333333,322.0,262.666666666667,459.0,914.666666666667,1116.66666666667,1593.0,1153.66666666667,4796.33333333333,3199.0,796.0,4448.66666666667,3399.33333333333,67931.3333333333,1176.33333333333,20338.0,814.0,516.0,298.0,2724.66666666667,"Residential and family-oriented, with a mix of historic charm and urban living.",Schiller Park (Nearby): A lovely spot for outdoor activities. Community Events: Enjoy farmer’s markets and seasonal festivals. Local Shops: Discover unique boutiques and small businesses.,0.0
Ohio,Columbus,North Central,20958.0,9784.0,11174.0,1619.0,2004.33333333333,1648.0,1467.66666666667,1319.33333333333,3706.0,2743.66666666667,2120.0,1022.0,932.0,1285.0,719.333333333333,371.666666666667,31.9,4366.66666666667,13729.0,84.0,614.0,267.0,48.33333333333329,2.0,9787.33333333333,5616.66666666667,969.666666666667,396.666666666667,133.0,1195.0,18558.6666666667,21.6,8167.66666666667,9370.0,23.0,644.333333333333,973.0,809.0,353.666666666667,791.666666666667,1215.33333333333,1624.33333333333,1088.33333333333,1847.33333333333,4514.0,835.333333333333,1513.33333333333,928.333333333333,42980.3333333333,987.333333333333,18134.6666666667,2720.0,1624.66666666667,1095.33333333333,3119.66666666667,"Primarily residential, North Central is a working-class area with a diverse community and a growing emphasis on local businesses.",Community Centers: Join events and activities at local hubs. Small Parks: Relax in quiet neighborhood parks. Casual Eateries: Sample authentic cuisines from family-owned restaurants.,0.0
Ohio,Columbus,North Linden,28086.25,14031.5,14054.75,1764.5,1575.25,1792.5,1275.25,2384.5,5649.5,4121.5,2895.75,1566.25,1683.0,2060.25,883.0,435.0,34.625,15547.0,8750.75,86.0,1197.5,258.75,337.5,0.0,15916.75,9922.75,1107.5,712.5,337.25,2079.75,24933.0,22.025,12220.25,13401.25,42.25,344.75,319.75,656.75,854.0,1608.5,1877.75,3383.5,1622.5,2691.5,4818.75,1261.75,4236.25,3020.25,59328.25,1117.5,24149.5,3841.25,1681.0,2160.25,3394.75,A revitalizing neighborhood with affordable housing and a blend of urban and suburban life.,"Kenlawn Park: A great spot for picnics or sports. Local Ethnic Restaurants: Discover international cuisine, especially African and Caribbean flavors. Art Galleries (Nearby): Check out emerging artists in surrounding areas.",0.0
Ohio,Columbus,Northeast,30153.25,14332.0,15821.25,2364.5,2327.5,2506.5,1898.0,1696.0,5259.5,4346.75,3074.25,1649.75,1632.75,1883.0,996.0,518.75,32.8,9726.25,16038.25,104.75,1028.75,267.25,98.75,1.5,14963.0,9397.0,1449.75,489.25,137.5,1670.75,26289.25,23.0,11730.0,12827.5,5.0,515.75,1015.0,1074.0,1162.75,2157.5,1708.25,2999.0,1103.75,1086.5,6413.75,1349.75,2635.5,1421.25,50589.25,1027.0,24445.5,5584.0,2898.75,2685.25,4060.5,"Suburban and peaceful, Northeast Columbus offers easy access to nature and family-friendly amenities.",Blendon Woods Metro Park: Explore trails and wildlife. Local Farmers Markets: Shop fresh produce and handmade goods. Family Restaurants: Enjoy a mix of local and chain dining options.,0.0
Ohio,Columbus,Northland,40737.375,19716.625,21020.75,3015.125,2619.0,2670.5,2319.875,2236.625,6906.0,5861.0,4868.125,2385.125,2290.75,3402.25,1472.0,691.0,36.225,24909.875,10019.875,64.75,1906.625,599.25,319.625,4.5,22764.125,15596.25,1485.0,282.375,259.25,3415.75,37288.875,22.125,16766.125,17786.375,74.375,1270.125,1802.0,2167.75,2713.625,3627.875,2735.125,1895.5,589.5,910.5,6053.125,2041.25,7617.5,4828.125,85672.75,1366.375,34412.5,6075.0,3023.0,3052.0,4145.5,A diverse and bustling area known for its strong community vibe and thriving immigrant population.,Global Mall: Experience international shopping and dining. Big Walnut Park: A scenic area for walking and sports. Community Festivals: Celebrate cultural events throughout the year.,0.0
Ohio,Columbus,Northwest,36952.2857142857,18551.5714285714,18400.7142857143,2294.0,2493.71428571429,2487.71428571429,1982.85714285714,1606.85714285714,5396.28571428572,5601.71428571429,5026.42857142857,2265.0,2047.28571428571,3464.57142857143,1502.57142857143,783.285714285714,38.7285714285714,28383.0,2051.85714285714,106.142857142857,4033.5714285714303,2089.71428571429,913.285714285714,2.0,20511.2857142857,14434.2857142857,890.142857142857,145.857142857143,186.0,3819.0,35119.2857142857,22.6,15358.1428571429,16201.1428571429,72.4285714285714,1907.85714285714,2173.57142857143,2640.28571428571,3502.14285714286,2203.85714285714,1465.28571428571,1022.85714285714,473.0,739.857142857143,3065.0,1388.71428571429,9502.71428571429,7399.0,106863.285714286,1570.71428571429,31663.0,5095.71428571429,2552.0,2543.71428571429,2980.71428571429,"Suburban and affluent, Northwest Columbus features well-maintained homes and convenient access to shopping and parks.",Griggs Reservoir Park: Go kayaking or have a riverside picnic. Tuttle Crossing Mall (Nearby): Shop and dine at a variety of stores. Bike Trails: Enjoy scenic rides along the Olentangy River.,0.0
Ohio,Columbus,Olentangy River Road,22508.6666666667,11085.6666666667,11423.0,1127.33333333333,1016.0,1013.0,3868.0,2627.33333333333,4199.66666666667,2786.0,1990.0,779.0,1017.0,1328.33333333333,531.666666666667,225.333333333333,28.6666666666667,18026.3333333333,801.0,5.0,2269.33333333333,681.0,966.666666666667,0.0,13024.3333333333,7783.33333333333,614.333333333333,487.666666666667,1005.66666666667,2155.0,21520.3333333333,18.2666666666667,8102.66666666667,8599.66666666667,36.33333333333329,197.0,539.666666666667,541.333333333333,1046.33333333333,829.333333333333,945.0,2046.33333333333,528.333333333333,1890.0,1360.0,670.666666666667,5070.66666666667,3627.6666666666706,87801.5,1172.66666666667,20080.0,2409.33333333333,868.0,1541.33333333333,1775.0,A mix of residential and commercial areas with scenic views of the Olentangy River.,"Antrim Park: A beautiful spot for jogging, fishing, or walking. Ohio State University (Nearby): Explore the campus or catch a Buckeyes game. Riverside Dining: Enjoy scenic meals at restaurants overlooking the river.",0.0
Ohio,Columbus,Rocky-Fork Blacklick Accord,46649.0,22417.5,24231.5,3668.0,2744.5,2891.0,2890.5,2371.0,7971.5,6668.0,6199.5,2615.5,2213.0,4063.5,1824.0,529.0,36.1,34900.5,5167.5,25.5,2672.5,1558.0,344.5,0.0,27043.0,18441.0,1267.5,106.5,362.0,5559.5,44460.5,23.4,18928.0,19773.5,202.5,2883.0,4557.5,2898.0,3091.0,3302.5,1664.0,463.5,58.5,653.0,4803.5,2389.0,11134.0,7354.5,115175.0,1716.0,41784.0,4668.0,2325.5,2342.5,3777.5,An emerging area blending suburban developments with natural landscapes.,Rocky Fork Metro Park: Hike trails and enjoy outdoor activities. Equestrian Facilities: Find stables and horseback riding opportunities. Seasonal Events: Attend community fairs and family activities.,0.0
Ohio,Columbus,South Alum Creek,46010.0,22463.0,23547.0,2735.0,2544.0,2689.0,2929.0,2500.0,6819.0,6249.0,6345.0,2902.0,3774.0,3785.0,1953.0,786.0,39.4,28568.0,12633.0,149.0,638.0,286.0,24.0,0.0,24149.0,17167.0,1929.0,307.0,335.0,1971.0,41442.0,21.2,18933.0,20961.0,29.0,651.0,1908.0,2177.0,1060.0,2283.0,4470.0,4054.0,1035.0,3294.0,13123.0,2395.0,3719.0,1440.0,58748.0,966.0,44397.0,1349.0,632.0,717.0,8758.0,"Industrial with pockets of residential charm, South Alum Creek is steadily growing.","Alum Creek Trail: Walk, run, or bike along this scenic route. Local Breweries: Check out hidden gems for craft beer. Community Centers: Enjoy fitness and recreational programs.",0.0
